NAME                                                                           VERSION                              TYPE                                      
pify                                                                           2.3.0                                npm                                       
pify                                                                           4.0.1                                npm                                       
pinia                                                                          2.1.7                                npm                                       
pinia                                                                          2.3.1                                npm                                       
pirates                                                                        4.0.7                                npm                                       
pkg-types                                                                      1.3.1                                npm                                       
pkg-types                                                                      2.3.0                                npm                                       
plyr                                                                           3.7.8                                npm                                       
popper.js                                                                      1.16.1                               npm                                       
possible-typed-array-names                                                     1.1.0                                npm                                       
postcss                                                                        5.2.18                               npm                                       
postcss                                                                        6.0.23                               npm                                       
postcss                                                                        7.0.39                               npm                                       
postcss                                                                        8.4.31                               npm                                       
postcss                                                                        8.5.16                               npm                                       
postcss                                                                        8.5.9                                npm                                       
postcss-calc                                                                   8.2.4                                npm                                       
postcss-colormin                                                               5.3.1                                npm                                       
postcss-convert-values                                                         5.1.3                                npm                                       
postcss-discard-comments                                                       5.1.2                                npm                                       
postcss-discard-duplicates                                                     5.1.0                                npm                                       
postcss-discard-empty                                                          5.1.1                                npm                                       
postcss-discard-overridden                                                     5.1.0                                npm                                       
postcss-import                                                                 15.1.0                               npm                                       
postcss-js                                                                     4.1.0                                npm                                       
postcss-load-config                                                            6.0.1                                npm                                       
postcss-merge-longhand                                                         5.1.7                                npm                                       
postcss-merge-rules                                                            5.1.4                                npm                                       
postcss-minify-font-values                                                     5.1.0                                npm                                       
postcss-minify-gradients                                                       5.1.1                                npm                                       
postcss-minify-params                                                          5.1.4                                npm                                       
postcss-minify-selectors                                                       5.2.1                                npm                                       
postcss-modules                                                                4.3.1                                npm                                       
postcss-modules-extract-imports                                                3.0.0                                npm                                       
postcss-modules-local-by-default                                               1.2.0                                npm                                       
postcss-modules-local-by-default                                               4.0.3                                npm                                       
postcss-modules-scope                                                          1.1.0                                npm                                       
postcss-modules-scope                                                          3.0.0                                npm                                       
postcss-modules-sync                                                           1.0.0                                npm                                       
postcss-modules-values                                                         4.0.0                                npm                                       
postcss-nested                                                                 6.2.0                                npm                                       
postcss-normalize-charset                                                      5.1.0                                npm                                       
postcss-normalize-display-values                                               5.1.0                                npm                                       
postcss-normalize-positions                                                    5.1.1                                npm                                       
postcss-normalize-repeat-style                                                 5.1.1                                npm                                       
postcss-normalize-string                                                       5.1.0                                npm                                       
postcss-normalize-timing-functions                                             5.1.0                                npm                                       
postcss-normalize-unicode                                                      5.1.1                                npm                                       
postcss-normalize-url                                                          5.1.0                                npm                                       
postcss-normalize-whitespace                                                   5.1.1                                npm                                       
postcss-ordered-values                                                         5.1.3                                npm                                       
postcss-reduce-initial                                                         5.1.2                                npm                                       
postcss-reduce-transforms                                                      5.1.0                                npm                                       
postcss-selector-parser                                                        6.0.10                               npm                                       
postcss-selector-parser                                                        6.0.13                               npm                                       
postcss-selector-parser                                                        6.1.2                                npm                                       
postcss-selector-parser                                                        7.1.1                                npm                                       
postcss-svgo                                                                   5.1.0                                npm                                       
postcss-unique-selectors                                                       5.1.1                                npm                                       
postcss-value-parser                                                           4.2.0                                npm                     (+1 duplicate)    
pre-commit/action                                                              v3.0.1                               github-action           (+2 duplicates)   
preact                                                                         10.12.1                              npm                                       
prelude-ls                                                                     1.2.1                                npm                     (+1 duplicate)    
prettier                                                                       2.8.8                                npm                                       
prettier                                                                       3.8.2                                npm                                       
pretty-bytes                                                                   5.6.0                                npm                                       
pretty-bytes                                                                   6.1.1                                npm                                       
promise                                                                        7.3.1                                npm                                       
prop-types                                                                     15.8.1                               npm                                       
property-information                                                           7.2.0                                npm                                       
prosemirror-changeset                                                          2.4.1                                npm                                       
prosemirror-commands                                                           1.7.1                                npm                                       
prosemirror-dropcursor                                                         1.8.2                                npm                                       
prosemirror-gapcursor                                                          1.4.1                                npm                                       
prosemirror-history                                                            1.5.0                                npm                                       
prosemirror-inputrules                                                         1.5.1                                npm                                       
prosemirror-keymap                                                             1.2.3                                npm                                       
prosemirror-model                                                              1.25.4                               npm                                       
prosemirror-model                                                              1.25.9                               npm                                       
prosemirror-schema-list                                                        1.5.1                                npm                                       
prosemirror-state                                                              1.4.4                                npm                                       
prosemirror-tables                                                             1.8.5                                npm                                       
prosemirror-transform                                                          1.12.0                               npm                                       
prosemirror-view                                                               1.41.8                               npm                                       
prosemirror-view                                                               1.41.9                               npm                                       
proxy-from-env                                                                 1.1.0                                npm                                       
prr                                                                            1.0.1                                npm                                       
pseudomap                                                                      1.0.2                                npm                                       
pug                                                                            3.0.3                                npm                                       
pug-attrs                                                                      3.0.0                                npm                                       
pug-code-gen                                                                   3.0.3                                npm                                       
pug-error                                                                      2.0.0                                npm                                       
pug-error                                                                      2.1.0                                npm                                       
pug-filters                                                                    4.0.0                                npm                                       
pug-lexer                                                                      5.0.1                                npm                                       
pug-linker                                                                     4.0.0                                npm                                       
pug-load                                                                       3.0.0                                npm                                       
pug-parser                                                                     6.0.0                                npm                                       
pug-runtime                                                                    3.0.1                                npm                                       
pug-strip-comments                                                             2.0.0                                npm                                       
pug-walk                                                                       2.0.0                                npm                                       
punycode                                                                       2.3.1                                npm                     (+1 duplicate)    
quansync                                                                       0.2.11                               npm                                       
queue-microtask                                                                1.2.3                                npm                     (+1 duplicate)    
quill                                                                          1.3.7                                npm                                       
quill                                                                          2.0.3                                npm                                       
quill-delta                                                                    3.6.3                                npm                                       
quill-delta                                                                    5.1.0                                npm                                       
quill-magic-url                                                                3.0.2                                npm                                       
qz-tray                                                                        2.2.3                                npm                                       
radix-ui                                                                       1.6.1                                npm                                       
randombytes                                                                    2.1.0                                npm                                       
rangetouch                                                                     2.0.1                                npm                                       
raw-loader                                                                     0.5.1                                npm                                       
react                                                                          19.2.7                               npm                                       
react-currency-input-field                                                     4.0.5                                npm                                       
react-day-picker                                                               9.14.0                               npm                                       
react-dom                                                                      19.2.7                               npm                                       
react-dropzone                                                                 15.0.0                               npm                                       
react-hook-form                                                                7.80.0                               npm                                       
react-hotkeys-hook                                                             5.3.3                                npm                                       
react-is                                                                       16.13.1                              npm                                       
react-markdown                                                                 10.1.0                               npm                                       
react-remove-scroll                                                            2.7.2                                npm                                       
react-remove-scroll-bar                                                        2.3.8                                npm                                       
react-router                                                                   8.1.0                                npm                                       
react-style-singleton                                                          2.2.3                                npm                                       
read-cache                                                                     1.0.0                                npm                                       
readable-stream                                                                3.6.2                                npm                                       
readdirp                                                                       3.6.0                                npm                     (+1 duplicate)    
readdirp                                                                       5.0.0                                npm                                       
reflect.getprototypeof                                                         1.0.10                               npm                                       
regenerate                                                                     1.4.2                                npm                                       
regenerate-unicode-properties                                                  10.2.2                               npm                                       
regexp.prototype.flags                                                         1.5.1                                npm                                       
regexp.prototype.flags                                                         1.5.4                                npm                                       
regexpu-core                                                                   6.4.0                                npm                                       
regjsgen                                                                       0.8.0                                npm                                       
regjsparser                                                                    0.13.1                               npm                                       
rehype-raw                                                                     7.0.0                                npm                                       
reka-ui                                                                        2.9.6                                npm                                       
remark-gfm                                                                     4.0.1                                npm                                       
remark-parse                                                                   11.0.0                               npm                                       
remark-rehype                                                                  11.1.2                               npm                                       
remark-stringify                                                               11.0.0                               npm                                       
require-directory                                                              2.1.1                                npm                                       
require-from-string                                                            2.0.2                                npm                                       
resolve                                                                        1.22.12                              npm                                       
resolve                                                                        1.22.8                               npm                                       
resolve-dir                                                                    0.1.1                                npm                                       
resolve-file                                                                   0.3.0                                npm                                       
resolve-from                                                                   4.0.0                                npm                                       
resolve-url                                                                    0.2.1                                npm                                       
restore-cursor                                                                 3.1.0                                npm                                       
reusify                                                                        1.0.4                                npm                                       
reusify                                                                        1.1.0                                npm                                       
rolldown                                                                       1.0.0-rc.15                          npm                                       
rolldown                                                                       1.1.3                                npm                                       
rollup                                                                         2.80.0                               npm                                       
rollup                                                                         4.60.1                               npm                                       
rope-sequence                                                                  1.3.4                                npm                                       
rtlcss                                                                         4.1.1                                npm                                       
run-parallel                                                                   1.2.0                                npm                     (+1 duplicate)    
safe-array-concat                                                              1.1.3                                npm                                       
safe-buffer                                                                    5.2.1                                npm                                       
safe-expr-eval                                                                 1.0.4                                npm                                       
safe-push-apply                                                                1.0.0                                npm                                       
safe-regex-test                                                                1.1.0                                npm                                       
safer-buffer                                                                   2.1.2                                npm                                       
sass                                                                           1.69.5                               npm                                       
sax                                                                            1.2.4                                npm                                       
sax                                                                            1.3.0                                npm                                       
scheduler                                                                      0.27.0                               npm                                       
scule                                                                          1.3.0                                npm                                       
semver                                                                         5.7.2                                npm                                       
semver                                                                         6.3.1                                npm                     (+2 duplicates)   
semver                                                                         7.7.4                                npm                                       
semver                                                                         7.8.5                                npm                                       
serialize-javascript                                                           6.0.2                                npm                                       
set-function-length                                                            1.1.1                                npm                                       
set-function-length                                                            1.2.2                                npm                                       
set-function-name                                                              2.0.1                                npm                                       
set-function-name                                                              2.0.2                                npm                                       
set-getter                                                                     0.1.1                                npm                                       
set-proto                                                                      1.0.0                                npm                                       
shebang-command                                                                2.0.0                                npm                     (+1 duplicate)    
shebang-regex                                                                  3.0.0                                npm                     (+1 duplicate)    
shell-quote                                                                    1.8.1                                npm                                       
showdown                                                                       2.1.0                                npm                                       
side-channel                                                                   1.1.0                                npm                                       
side-channel-list                                                              1.0.1                                npm                                       
side-channel-map                                                               1.0.1                                npm                                       
side-channel-weakmap                                                           1.0.2                                npm                                       
siginfo                                                                        2.0.0                                npm                                       
signal-exit                                                                    3.0.7                                npm                                       
signal-exit                                                                    4.1.0                                npm                                       
slugify                                                                        1.6.9                                npm                                       
smob                                                                           1.6.1                                npm                                       
socket.io                                                                      4.7.2                                npm                                       
socket.io-adapter                                                              2.5.2                                npm                                       
socket.io-client                                                               4.7.1                                npm                                       
socket.io-client                                                               4.7.2                                npm                                       
socket.io-client                                                               4.8.3                                npm                                       
socket.io-parser                                                               4.2.4                                npm                                       
socket.io-parser                                                               4.2.5                                npm                                       
socket.io-parser                                                               4.2.6                                npm                                       
sonner                                                                         2.0.7                                npm                                       
sortablejs                                                                     1.14.0                               npm                     (+1 duplicate)    
sortablejs                                                                     1.15.0                               npm                                       
sortablejs                                                                     1.15.7                               npm                                       
source-map                                                                     0.5.7                                npm                                       
source-map                                                                     0.6.1                                npm                     (+1 duplicate)    
source-map                                                                     0.7.4                                npm                                       
source-map                                                                     0.8.0-beta.0                         npm                                       
source-map-js                                                                  1.0.2                                npm                                       
source-map-js                                                                  1.2.1                                npm                     (+1 duplicate)    
source-map-resolve                                                             0.5.3                                npm                                       
source-map-support                                                             0.5.21                               npm                                       
source-map-url                                                                 0.4.1                                npm                                       
sourcemap-codec                                                                1.4.8                                npm                                       
space-separated-tokens                                                         2.0.2                                npm                                       
stable                                                                         0.1.8                                npm                                       
stackback                                                                      0.0.2                                npm                                       
std-env                                                                        4.1.0                                npm                                       
stop-iteration-iterator                                                        1.1.0                                npm                                       
string-hash                                                                    1.1.3                                npm                                       
string-width                                                                   4.2.3                                npm                                       
string.prototype.matchall                                                      4.0.12                               npm                                       
string.prototype.trim                                                          1.2.10                               npm                                       
string.prototype.trimend                                                       1.0.9                                npm                                       
string.prototype.trimstart                                                     1.0.8                                npm                                       
string_decoder                                                                 1.3.0                                npm                                       
stringify-entities                                                             4.0.4                                npm                                       
stringify-object                                                               3.3.0                                npm                                       
strip-ansi                                                                     3.0.1                                npm                                       
strip-ansi                                                                     6.0.1                                npm                     (+1 duplicate)    
strip-comments                                                                 2.0.1                                npm                                       
strip-json-comments                                                            3.1.1                                npm                     (+1 duplicate)    
strip-literal                                                                  3.1.0                                npm                                       
style-mod                                                                      4.1.3                                npm                                       
style-to-js                                                                    1.1.21                               npm                                       
style-to-object                                                                1.0.14                               npm                                       
stylehacks                                                                     5.1.1                                npm                                       
stylus                                                                         0.54.8                               npm                                       
stylus                                                                         0.62.0                               npm                                       
sucrase                                                                        3.35.1                               npm                                       
supports-color                                                                 2.0.0                                npm                                       
supports-color                                                                 3.2.3                                npm                                       
supports-color                                                                 5.5.0                                npm                                       
supports-color                                                                 7.2.0                                npm                     (+1 duplicate)    
supports-preserve-symlinks-flag                                                1.0.0                                npm                     (+1 duplicate)    
svgo                                                                           2.8.0                                npm                                       
swr                                                                            2.4.2                                npm                                       
tailwind-merge                                                                 3.6.0                                npm                                       
tailwindcss                                                                    3.4.19                               npm                                       
tailwindcss                                                                    4.3.2                                npm                                       
tapable                                                                        2.3.3                                npm                                       
temp-dir                                                                       2.0.0                                npm                                       
tempy                                                                          0.6.0                                npm                                       
terser                                                                         5.46.1                               npm                                       
thenify                                                                        3.3.1                                npm                                       
thenify-all                                                                    1.6.0                                npm                                       
tinybench                                                                      2.9.0                                npm                                       
tinyexec                                                                       1.1.1                                npm                                       
tinyglobby                                                                     0.2.16                               npm                                       
tinyglobby                                                                     0.2.17                               npm                     (+1 duplicate)    
tinyrainbow                                                                    3.1.0                                npm                                       
tippy.js                                                                       6.3.7                                npm                                       
tmp                                                                            0.2.4                                npm                                       
to-fast-properties                                                             2.0.0                                npm                                       
to-object-path                                                                 0.3.0                                npm                                       
to-regex-range                                                                 5.0.1                                npm                     (+1 duplicate)    
token-stream                                                                   1.0.0                                npm                                       
touch                                                                          3.1.0                                npm                                       
tr46                                                                           1.0.1                                npm                                       
trim-lines                                                                     3.0.1                                npm                                       
trough                                                                         2.2.0                                npm                                       
ts-api-utils                                                                   2.5.0                                npm                     (+1 duplicate)    
ts-interface-checker                                                           0.1.13                               npm                                       
tslib                                                                          1.14.1                               npm                                       
tslib                                                                          2.3.0                                npm                                       
tslib                                                                          2.6.2                                npm                                       
tslib                                                                          2.8.1                                npm                     (+1 duplicate)    
tw-animate-css                                                                 1.4.0                                npm                                       
